Jurisdiction,Year,IPCC_cat_code,Product,Tax_dummy,ETS_dummy,Tax_rate_excl_ex_clc,Tax_ex_rate,ETS_price,,
Alberta,2012,1A1B,Oil,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,1A1C,Coal/peat,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A1C,Natural gas,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A1C,Oil,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A2,Coal/peat,,,,,,,
Alberta,2012,1A2,Natural gas,,,,,,,
Alberta,2012,1A2,Oil,,,,,,,
Alberta,2012,1A2A,Coal/peat,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A2A,Natural gas,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A2A,Oil,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A2B,Coal/peat,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A2B,Natural gas,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A2B,Oil,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A2C,Coal/peat,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,1A2C,Natural gas,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,1A2C,Oil,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,1A2D,Coal/peat,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A2D,Natural gas,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A2D,Oil,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A2E,Coal/peat,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,1A2E,Natural gas,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,1A2E,Oil,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,1A2F,Coal/peat,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A2F,Natural gas,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A2F,Oil,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A2G,Coal/peat,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A2G,Natural gas,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A2G,Oil,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A2H,Coal/peat,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A2H,Natural gas,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A2H,Oil,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A2I,Coal/peat,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A2I,Natural gas,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A2I,Oil,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A2J,Coal/peat,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A2J,Natural gas,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A2J,Oil,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A2K,Coal/peat,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A2K,Natural gas,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A2K,Oil,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A2L,Coal/peat,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A2L,Natural gas,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A2L,Oil,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A2M,Coal/peat,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A2M,Natural gas,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A2M,Oil,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A3,Coal/peat,,,,,,,
Alberta,2012,1A3,Natural gas,,,,,,,
Alberta,2012,1A3,Oil,,,,,,,
Alberta,2012,1A3A,Coal/peat,,,,,,,
Alberta,2012,1A3A,Natural gas,,,,,,,
Alberta,2012,1A3A,Oil,,,,,,,
Alberta,2012,1A3A1,Coal/peat,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A3A1,Natural gas,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A3A1,Oil,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A3A2,Coal/peat,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A3A2,Natural gas,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A3A2,Oil,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A3B,Coal/peat,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A3B,Natural gas,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A3B,Oil,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A3C,Coal/peat,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A3C,Natural gas,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A3C,Oil,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A3D,Coal/peat,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A3D,Natural gas,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A3D,Oil,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A3D1,Coal/peat,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A3D1,Natural gas,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A3D1,Oil,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A3D2,Coal/peat,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A3D2,Natural gas,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A3D2,Oil,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A3E,Coal/peat,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A3E,Natural gas,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A3E,Oil,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A3E1,Coal/peat,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A3E1,Natural gas,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A3E1,Oil,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A4,Coal/peat,,,,,,,
Alberta,2012,1A4,Natural gas,,,,,,,
Alberta,2012,1A4,Oil,,,,,,,
Alberta,2012,1A4A,Coal/peat,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A4A,Natural gas,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A4A,Oil,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A4B,Coal/peat,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A4B,Natural gas,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A4B,Oil,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A4C,Coal/peat,,,,,,,
Alberta,2012,1A4C,Natural gas,,,,,,,
Alberta,2012,1A4C,Oil,,,,,,,
Alberta,2012,1A4C1,Coal/peat,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,1A4C1,Natural gas,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,1A4C1,Oil,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,1A4C2,Coal/peat,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A4C2,Natural gas,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A4C2,Oil,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A4C3,Coal/peat,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A4C3,Natural gas,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A4C3,Oil,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A5,Coal/peat,,,,,,,
Alberta,2012,1A5,Natural gas,,,,,,,
Alberta,2012,1A5,Oil,,,,,,,
Alberta,2012,1A5A,Coal/peat,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A5A,Natural gas,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A5A,Oil,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A5B,Coal/peat,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A5B,Natural gas,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A5B,Oil,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A5C,Coal/peat,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A5C,Natural gas,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1A5C,Oil,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1B,,,,,,,,
Alberta,2012,1B1,,,,,,,,
Alberta,2012,1B1A,,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,1B1A1,,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,1B1A11,,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,1B1A12,,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,1B1A13,,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,1B1A14,,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,1B1A2,,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,1B1A21,,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,1B1A22,,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,1B1B,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1B2,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1B2A,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1B2A1,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1B2A2,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1B2A3,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1B2A31,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1B2A32,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1B2A33,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1B2A34,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1B2A35,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1B2A36,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1B2B,,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,1B2B1,,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,1B2B2,,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,1B2B3,,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,1B2B31,,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,1B2B32,,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,1B2B33,,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,1B2B34,,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,1B2B35,,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,1B2B36,,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,1B3,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1C,,,,,,,,
Alberta,2012,1C1,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1C1A,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1C1B,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1C1C,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1C2,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1C2A,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1C2B,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,1C3,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,2,,,,,,,,
Alberta,2012,20,,,,,,,,
Alberta,2012,200,,,,,,,,
Alberta,2012,2000,,,,,,,,
Alberta,2012,20000,,,,,,,,
Alberta,2012,200000,,,,,,,,
Alberta,2012,2A,,,,,,,,
Alberta,2012,2A1,,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,2A2,,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,2A3,,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,2A4,,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,2A4A,,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,2A4B,,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,2A4C,,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,2A4D,,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,2B,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,2B1,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,2B10,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,2B2,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,2B3,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,2B4,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,2B5,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,2B6,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,2B7,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,2B8,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,2B8A,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,2B8B,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,2B8C,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,2B8D,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,2B8E,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,2B8F,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,2B9,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,2B9A,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,2B9B,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,2C,,,,,,,,
Alberta,2012,2C1,,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,2C2,,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,2C3,,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,2C4,,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,2C5,,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,2C6,,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,2C7,,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,2D,,,,,,,,
Alberta,2012,2D1,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,2D2,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,2D3,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,2D4,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,2E,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,2F,,,,,,,,
Alberta,2012,2F1,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,2F2,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,2F3,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,2F4,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,2F5,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,2F6,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,2G,,,,,,,,
Alberta,2012,2G1,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,2G2,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,2G3,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,2G4,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,2H,,,,,,,,
Alberta,2012,2H1,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,2H2,,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
Alberta,2012,2H3,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3A,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3A1,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3A2,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3B,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3B1,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3B1A,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3B1B,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3B2,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3B2A,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3B2B,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3B3,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3B3A,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3B3B,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3B4,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3B4A,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3B4B,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3B5,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3B5A,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3B5B,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3B6,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3B6A,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3B6B,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3B6B1,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3B6B2,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3B6B3,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3B6B4,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3B6B5,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3C,,,,,,,,
Alberta,2012,3C1,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3C2,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3C3,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3C4,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3C5,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3C6,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3C7,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3C8,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3D,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3D1,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,3D2,,,"Gvt(SGER[2009], SGER[2019]);",,,,,
Alberta,2012,4,,,,,,,,
Alberta,2012,4A,,,"Gvt(SGER[2009], SGER[2019]);",,,"Gvt(SGER[2009], SGER[2019]),DB(WCPD[2020]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available",,
